RBD,NOM_RBD,NOM_COM_RBD,RURAL_RBD,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT
16859,ESCUELA DE PARVULOS N° 201 `MIKY`,MELIPILLA,0,0,0,0,0,1,12,1,35,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57
16866,ESCUELA  ESPECIAL  N° 2440 LEONARDO  DA  VINCI,HUECHURABA,0,2,56,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100
16878,"ESCUELA ESPECIAL ECOLÓGICA N°2441, MAPU LIHUEN",SAN MIGUEL,0,4,162,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,250
16879,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`,HUECHURABA,0,23,896,1,44,0,0,1,44,4,153,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1269
16880,ESCUELA ESPECIAL N°  203 ALTO BUIN II,BUIN,0,6,264,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,352
16886,COLEGIO VALLES DEL MAIPO,SAN BERNARDO,0,15,596,0,0,1,44,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,20,816
16888,ESCUELA ESPECIAL N° 2446 `VOCES`,MAIPÚ,0,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,110
16889,ESCUELA ESPECIAL N° 2445 PAPELUCHO,CONCHALÍ,0,4,176,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264
16893,ESCUELA ESPECIAL N°2443 ARCOIRIS,LA PINTANA,0,2,88,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
16894,ESCUELA ESPECIAL N°204 ANGEL MIGUEL,SAN BERNARDO,0,5,220,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264
16904,ESCUELA ESPECIAL N° 2447 `ESTRELLITAS  DE SAN JOSÉ`,LA FLORIDA,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88
16905,ESC.ESP.DE LENGUAJE Y COMUNICACIÓN `MUNDO FELIZ`,PEÑALOLÉN,0,4,132,0,0,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,264
16921,ESCUELA ESPECIAL N°234 `LAS FLORES`,PUDAHUEL,0,6,264,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,308
16946,"ESCUELA  ESPECIAL N° 2449,  `DE LA  MERCED`",SANTIAGO,0,5,204,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,248
16953,"ESCUELA  ESPECIAL  N°235, `EL PRINCIPITO DE PUENTE  ALTO`",PUENTE ALTO,0,13,546,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,678
16955,ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA,LAMPA,0,60,2370,2,84,1,40,1,42,0,0,0,0,4,168,2,83,0,0,0,0,0,0,0,0,2,77,0,0,0,0,72,2864
16956,ESCUELA ESPECIAL N° 2451 `PUCALAN`,RENCA,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
16957,ESCUELA  ESPECIAL DE LENGUAJE PETRICOR,RENCA,0,4,148,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,188
16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,LA FLORIDA,0,41,1343,1,44,0,0,1,44,4,153,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,50,1716
16963,ESCUELA ESPECIAL N° 2453 `THE ALMOND SCHOOL II`,LA PINTANA,0,4,150,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,194
16971,"ESCUELA  ESPECIAL N°205 ,`MI MUNDO  EN  PALABRAS`",SAN BERNARDO,0,5,198,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,242
16972,ESCUELA ESPECIAL CREA Nº2455,ESTACIÓN CENTRAL,0,7,286,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,9,352
16980,"ESCUELA  BASICA  N° 206, `PULMAHUE`",PAINE,0,10,362,1,36,0,0,1,44,0,0,0,0,1,42,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,516
16981,ESCUELA DE PARVULOS CONEXIONES,SAN BERNARDO,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88
16987,ESCUELA  ESPECIAL N° 2456 `TU  ARCOIRIS`,LA GRANJA,0,3,132,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
16994,ESC.ESP.N°236 `MILLARAY DE CASAS VIEJAS`,PUENTE ALTO,0,5,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,6,260
16995,ESCUELA ESPECIAL DIVINO NIÑO JESUS,COLINA,0,4,176,0,0,1,22,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228
16997,COLEGIO AMERICAN SCHOOL,PEÑAFLOR,0,23,810,1,44,1,44,1,44,2,86,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,29,1072
20294,ESCUELA ESPECIAL N° 2458 KIMUNTUWE,LAMPA,0,3,110,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198
20295,ESCUELA  ESPECIAL  N° 208 LA  RONDA,BUIN,0,6,264,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,352
20298,COLEGIO PUENTE MAIPO,PUENTE ALTO,0,58,2452,0,0,2,88,1,44,0,0,0,0,1,44,1,44,0,0,0,0,1,44,0,0,1,44,0,0,0,0,65,2760
20299,"ESCUELA BASICA N°2459, FRANCISCO VARELA",PEÑALOLÉN,0,87,3414,0,0,0,0,1,44,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3500
20303,ESC. PARV. Nº203 GARDEN LAND PRE SCHOOL,TALAGANTE,0,0,0,0,0,0,0,1,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,4,100
20304,ESCUELA ESPECIAL Nº204 MONTEALTO,EL MONTE,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
20306,ESCUELA ESPECIAL N°209 PEPITA DE SANDIA,PAINE,0,6,256,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,344
20308,COLEGIO ALTERRA,SAN BERNARDO,0,24,764,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,24,0,0,0,0,28,920
20310,COLEGIO DE ADULTOS PULMAHUE,SANTIAGO,0,5,207,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,295
20311,COLEGIO HUINGANAL,LO BARNECHEA,0,30,1276,0,0,0,0,1,44,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,2,88,0,0,0,0,35,1496
20313,ESC.ESP.RIGOBERTA MENCHÚ II,LA PINTANA,0,14,534,1,44,2,70,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,692
20315,ESCUELA DE LENGUAGE ELISA GOMEZ,SAN BERNARDO,0,5,201,1,25,1,13,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,264
20317,CENTRO EDUCACIONAL LUZ DE LUNA,PUENTE ALTO,0,9,312,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,356
20321,ESCUELA ESPECIAL N° 2462 SAN ANDRES DE BATUCO,LAMPA,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
20323,CARIQUEO,QUILICURA,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,6,264
20324,ALTOS DEL HUERTO,TILTIL,0,18,664,1,44,0,0,0,0,1,36,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,1,44,0,0,24,920
20329,ESCUELA BASICA N° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`,TILTIL,0,8,270,0,0,0,0,1,37,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,321
20338,ESC.PARV.N° 2465 ARTISTICO NUEVO SOL,LA FLORIDA,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
20343,ESCUELA   ESPECIAL  N°  211 `KIMKUMTUN`,SAN BERNARDO,0,2,88,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
20345,ESCUELA ESPECIAL N° 205 SANTA MARIA,MELIPILLA,0,5,204,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,248
20348,NORTH CROSS SCHOOL,CURACAVÍ,0,25,992,0,0,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1168
20359,INSTITUTO  PARA  ADULTOS COSTEAU,MAIPÚ,0,6,80,0,0,0,0,1,25,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,129
20387,"ESCUELA ESPECIAL N° 206, DANTE ALIGHIERI",PEÑAFLOR,0,7,208,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,252
20397,ESCUELA ESPECIAL N°2466 NUESTROS HIJOS,CONCHALÍ,0,3,132,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
20399,COLEGIO EDUCAADULTOS CONCHALI,CONCHALÍ,0,17,402,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,19,466
20400,COLEGIO KIMEN MONTESSORI,COLINA,0,38,1406,1,40,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1486
20401,"ESCUELA BASICA N° 2468, RONALDO MUÑOZ GIBBS",LAMPA,0,17,628,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,716
20402,ESCUELA DEL CARIÑO KIMELTUWE,BUIN,0,22,320,1,12,0,0,1,20,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,372
20404,ESCUELA DEL CARIÑO SAINT CHRISTIAN,LA GRANJA,0,27,452,0,0,0,0,1,20,2,50,0,0,1,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,562
20419,ESCUELA DE PARVULOS N°2467 LARAPINTA EL SOL,LAMPA,0,2,70,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100
20426,ESCUELA BASICA N° 2469 COLEGIO NEHUEN,LAMPA,0,10,436,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,524
20428,ESCUELA DE PAVULOS N°2471 ESCUELA PRE ESCOLAR CANTAGALLO,LO BARNECHEA,0,40,1192,4,146,1,33,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,11,363,58,1809
20429,ESCUELA ESPECIAL N° 2470 ÁRBOL DE COLORES,LA PINTANA,0,6,264,0,0,0,0,1,44,1,28,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,380
20432,ESCUELA ESPECIAL N° 2472 GIRASOL,LA FLORIDA,0,4,154,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,176
20436,COLEGIO  ALONSO  DE  CORDOVA,RENCA,0,26,1019,0,0,2,78,1,34,0,0,0,0,0,0,1,34,0,0,0,0,1,8,0,0,0,0,0,0,0,0,31,1173
20440,LICEO DOCTOR JUAN VERDAGUER PLANAS,RECOLETA,0,30,1160,4,172,0,0,1,44,3,132,0,0,1,44,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,42,1684
20441,COLEGIO CABO DE HORNOS,COLINA,0,69,2790,0,0,0,0,1,42,1,42,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,72,2916
20444,ESCUELA DE PARVULOS N°2475 AMERICAN BRITISH FIRST,LA FLORIDA,0,19,631,0,0,2,66,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,707
20445,COLEGIO WESTON ACADEMY,LAMPA,0,39,1399,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1531
20447,ESCUELA  ESPECIAL  N°2476  MIS  FUTURAS  PALABRAS,MAIPÚ,0,3,108,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,196
20449,ESCUELA BÁSICA N°209 COLEGIO SANTA CLAUDIA,MELIPILLA,0,16,454,2,70,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,564
20455,ESCUELA  ESPECIAL  N° 2481  `SANTA  EMILIA `,PUDAHUEL,0,4,176,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264
20456,ESCUELA  DIFERENCIAL N° 2480  ` AMULEN`,RENCA,0,10,440,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,484
20457,ESCUELA ESPECIAL N° 2479 MARGARITA,CONCHALÍ,0,4,165,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,209
20458,ESCUELA ESPECIAL N° 2478 ANGELES,QUILICURA,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
20471,ESCUELA DE PARVULOS N°2482 KINDERGARTEN ALTONA,VITACURA,0,4,120,0,0,0,0,1,30,3,90,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,9,270
20474,COLEGIO VIRGINIA SUBERCASEAUX,PIRQUE,0,22,892,0,0,0,0,1,4,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,940
20475,COLEGIO ACADEMIA POLIVALENTE DE FORMACIÒN PREMILITAR GENERAL JOSE MIGUEL CARRERA,EL MONTE,0,12,421,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,465
20480,ESCUELA ESPECIAL N° 238 MAGUS,PUENTE ALTO,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
20487,ESCUELA ESPECIAL N° 2483 ANKATU,COLINA,0,3,120,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150
20493,ESCUELA ESPECIAL Nº239 CARRUSEL,PUENTE ALTO,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
20502,COLEGIO PUMAHUE CHICAUMA,LAMPA,0,35,1282,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1370
20507,COLEGIO CREE CERRO NAVIA,CERRO NAVIA,0,80,3516,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,84,3692
20509,COLEGIO EDUCAD LO ESPEJO,LO ESPEJO,0,14,230,0,0,0,0,1,44,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,294
20510,COLEGIO  EDUCAR ADULTOS  RECOLETA,RECOLETA,0,10,208,0,0,0,0,1,20,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,248
20511,ESCUELA  ESPECIAL N° 2486 EDELWEISS,QUINTA NORMAL,0,5,220,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,308
20519,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,INDEPENDENCIA,0,16,497,1,44,1,44,1,44,0,0,0,0,0,0,0,0,1,33,0,0,1,40,0,0,0,0,0,0,0,0,21,702
20562,ESCUELA ESPECIAL LAUTRARU PADRE HURTADO,SAN BERNARDO,0,15,561,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,605
20585,ESCUELA ESPECIAL Nº 2487  ` OMILEN  ANTU `,MAIPÚ,0,3,110,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,154
20592,ESCUELA ESPECIAL Nº 213 PRINCIPADO INFANCIA FELIZ,SAN BERNARDO,0,3,110,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,132
20593,ESCUELA ESPECIAL Nº 214 PROFESOR ANTONIO OROZ,SAN BERNARDO,0,6,264,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,286
20631,ESCUELA HOSPITALARIA PADRE HURTADO,SAN RAMÓN,0,4,116,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,149
20663,ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA,LA FLORIDA,0,7,231,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,264
22719,ESCUELA ESPECIAL Nº2489 SAN MIGUEL,MAIPÚ,0,3,128,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172
24400,ESCUELA BASICA PARTICULAR DEUTSCHLAND,SAN RAMÓN,0,9,283,1,40,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,411
24401,COLEGIO CAPITAN PASTENE,LA FLORIDA,0,18,644,1,44,2,88,1,44,10,324,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1188
24403,COLEGIO SIMON BOLIVAR,LA PINTANA,0,39,1473,1,44,0,0,1,44,8,305,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,51,1954
24405,COLEGIO POLIVALENTE LOVAINA,LA FLORIDA,0,21,715,0,0,3,114,1,40,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,899
24406,ESCUELA BASICA PARTICULAR KIND`S SCHOOL,MAIPÚ,0,12,357,0,0,0,0,1,44,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,481
24407,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,HUECHURABA,0,44,1788,0,0,0,0,1,44,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,47,1920
24409,COLEGIO SAN NICOLAS DE MYRA,LAS CONDES,0,45,1606,0,0,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1782
24410,COLEGIO SANTA MARIA DE LA CORDILLERA,PUENTE ALTO,0,51,1899,1,44,5,220,1,44,3,116,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2367
24412,COLEGIO FINLANDIA,PUDAHUEL,0,27,1132,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1220
24414,ESCUELA DE PARVULOS N°1385 JARDIN INFANTIL ANDY,LA FLORIDA,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40
24420,ESCUELA BASICA COLEGIO VILLA LOGRONO,MELIPILLA,0,12,317,0,0,2,74,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,435
24423,COLEGIO SAN JUAN DIEGO,RECOLETA,0,44,1625,2,74,4,173,1,44,7,304,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,59,2260
24424,COLEGIO PARTICULAR LA UNION,PUDAHUEL,0,12,471,0,0,0,0,1,44,2,84,0,0,0,0,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,17,687
24426,ESCUELA PARTICULAR PHILIPPE COUSTEAU,LA FLORIDA,0,32,1181,1,44,2,65,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,38,1422
24427,COLEGIO SAN VIATOR,MACUL,0,40,1432,1,44,3,132,1,44,1,20,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,48,1760
24428,ESCUELA BÁSICA PARTICULAR ARCÁNGEL DE MARÍA,LA PINTANA,0,15,593,0,0,1,42,1,42,2,74,0,0,1,42,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1,42,22,877
24431,COLEGIO HAYDN DE LA FLORIDA,LA FLORIDA,0,28,1004,0,0,1,22,1,44,3,118,2,54,1,44,0,0,0,0,0,0,1,44,1,44,1,44,0,0,0,0,39,1418
24438,COLEGIO MERRYLAND,PUENTE ALTO,0,31,1158,0,0,0,0,1,44,1,44,0,0,3,128,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1418
24442,ESCUELA ESPECIAL OPEN DOOR,PUENTE ALTO,0,21,870,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1002
24443,LICEO MUNICIPAL CHILOE,PUENTE ALTO,0,49,2098,8,223,0,0,1,44,3,132,0,0,2,88,4,176,1,44,0,0,0,0,0,0,0,0,0,0,0,0,68,2805
24444,LICEO INDUSTRIAL HARDWARE,SAN BERNARDO,0,16,604,6,251,0,0,1,44,2,60,0,0,1,44,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1135
24445,LICEO MUNICIPAL EL ROBLE,LA PINTANA,0,25,855,1,30,0,0,1,44,4,174,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1191
24446,COMPLEJO EDUCACIONAL ERNESTO MULLER LOPEZ,TALAGANTE,0,22,645,3,120,0,0,1,44,5,185,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1038
24448,COLEGIO ARTISTICO EL SALVADOR ANEXO,LA FLORIDA,0,27,965,0,0,0,0,1,44,1,42,0,0,0,0,1,44,0,0,0,0,0,0,0,0,1,40,0,0,0,0,31,1135
24454,COLEGIO DE ADULTOS FEDESO,RECOLETA,0,1,25,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30
24459,COLEGIO BETANIA,LA GRANJA,0,18,792,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,924
24461,ESCUELA DE PARVULOS N°1246 EL OLYMPO,MAIPÚ,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88
24464,ESCUELA BASICA MERCEDES MARIN DEL SOLAR,PROVIDENCIA,0,33,1241,0,0,0,0,1,44,3,126,0,0,0,0,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,41,1587
24473,COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO,LAS CONDES,0,32,1237,0,0,2,88,1,44,2,88,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1589
24482,LICEO POLITECNICO PARTICULAR ANDES,RENCA,0,53,2272,1,44,4,176,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,61,2624
24484,ESC. ESPECIAL PART.NUESTRO HORIZONTE,COLINA,0,6,236,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,280
24486,COLEGIO POLIVALENTE SAN RAFAEL,LO BARNECHEA,0,72,2581,4,105,0,0,1,44,7,276,0,0,1,14,1,44,1,20,0,0,0,0,0,0,1,44,0,0,0,0,88,3128
24489,ESC. PART.BASICA SAINT PHILLIP OF NERY 2,LO ESPEJO,0,14,530,0,0,0,0,1,44,3,84,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,698
24491,COLEGIO INTERNATIONAL COUNTRY SCHOOL,PUENTE ALTO,1,27,1025,0,0,0,0,1,42,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,29,1111
24493,ESCUELA PARVULOS N°61 BERNADETTE SOUBIROUS,PEÑAFLOR,0,1,30,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74
24494,COLEGIO CRECES,LAS CONDES,0,15,513,0,0,0,0,1,44,0,0,0,0,0,0,1,44,1,35,0,0,0,0,0,0,0,0,0,0,0,0,18,636
24496,COLEGIO COMERCIAL DE PENAFLOR,PEÑAFLOR,0,19,686,0,0,2,88,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,862
24498,COLEGIO SAN JOAQUIN,RENCA,0,35,1395,0,0,4,157,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1596
